,ID,Name,Other Name,Category,Score,TDSHV,Bookmarks,Reviews,LOD,Price Range,Location,Location 2,Address,URL
926,r600466,文記車仔麵 (福榮街109號),Man Kee Cart Noodle (109 Fuk Wing Street),"['Hong Kong Style', 'Food Stall Noodles']",3.5,"['40', '30', '30', '30', '30']",2377,53 Reviews,"['32', '5', '2']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 109 Fuk Wing Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-man-kee-cart-noodle-sham-shui-po-hong-kong-style-food-stall-noodles-r600466
927,r711693,吃茶三千,Chi Cha San Chen,"['Taiwan', 'Taiwanese Drink']",4,"['40', '40', '30', '40', '30']",457,25 Reviews,"['13', '4', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop G25, G/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-chi-cha-san-chen-sham-shui-po-taiwan-taiwanese-drink-r711693
928,r740882,烤吧31,,"['Hong Kong Style', 'Sichuan', 'Hunan', 'BBQ', 'Skewer', 'Chicken Hot Pot']",4,"['40', '40', '40', '30', '40']",471,21 Reviews,"['19', '0', '0']",$101-200,Sham Shui Po,Sham Shui Po,"Shop E, G/F, Sun Wing Building, 25-31A Fuk Wing Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E7%83%A4%E5%90%A731-sham-shui-po-hong-kong-style-chicken-hot-pot-r740882
929,r495907,萬發海鮮菜館,Man Fat Seafood Restaurant,"['Guangdong', 'Seafood', 'Stir-Fry']",3.5,"['30', '30', '30', '30', '30']",4052,78 Reviews,"['33', '18', '8']",$101-200,Sham Shui Po,Sham Shui Po,"G/F, 55 Fuk Wa Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-man-fat-seafood-restaurant-sham-shui-po-guangdong-seafood-r495907
930,t-r1889,綠林甜品,Luk Lam Dessert,"['Hong Kong Style', 'Dessert', 'Sweet Soup', 'Sweets']",3.5,"['30', '30', '30', '30', '30']",9445,588 Reviews,"['376', '110', '38']",Below $50,Sham Shui Po,Sham Shui Po,"77-79 Un Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-luk-lam-dessert-sham-shui-po-hong-kong-style-dessert-r1889
931,r738578,茶豆冰室,Chatto Cafe,"['Hong Kong Style', 'Tea Restaurant']",4.5,"['40', '40', '40', '40', '40']",134,21 Reviews,"['19', '0', '0']",$51-100,Sham Shui Po,Sham Shui Po,"Shop B, G/F, Silver River Mansion, 134-136 Pei Ho Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-chatto-cafe-sham-shui-po-hong-kong-style-r738578
932,r750613,黃金小館,,"['Hong Kong Style', 'Soup', 'Chinese Buns', 'Stir-Fry']",4.5,"['40', '40', '40', '40', '40']",237,20 Reviews,"['19', '0', '1']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, 159 Pei Ho Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E9%BB%83%E9%87%91%E5%B0%8F%E9%A4%A8-sham-shui-po-hong-kong-style-soup-r750613
933,r524131,黃金冰室 (欽州街),Golden Cafe (Yen Chow Street),"['Hong Kong Style', 'Tea Restaurant']",3.5,"['30', '30', '30', '30', '30']",1478,61 Reviews,"['27', '8', '6']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 55 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-golden-cafe-sham-shui-po-hong-kong-style-r524131
934,r654181,卡邦尼餐廳,Carbonara,"['Hong Kong Style', 'Steak House', 'Family Friendly']",4,"['40', '30', '40', '40', '40']",535,27 Reviews,"['23', '0', '1']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, Tai On Building, 145 Cheung Sha Wan Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-carbonara-sham-shui-po-hong-kong-style-r654181
935,-r11292,八仙餅家,,"['Hong Kong Style', 'Chinese Cake']",3.5,"['30', '30', '30', '30', '30']",5954,140 Reviews,"['79', '31', '6']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 197 Nam Cheong Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E5%85%AB%E4%BB%99%E9%A4%85%E5%AE%B6-sham-shui-po-hong-kong-style-chinese-cake-r11292
936,r719189,Thaiger,,"['International', 'Hamburger']",4.5,"['40', '40', '40', '40', '40']",870,22 Reviews,"['20', '0', '0']",$51-100,Sham Shui Po,Sham Shui Po,"Shop P1A, G/F, Chung Ming House, 1 Shun Ning Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-thaiger-sham-shui-po-international-hamburger-r719189
937,r634957,茶木‧台式休閒餐廳,TeaWood Taiwanese Cafe & Restaurant,"['Taiwan', 'Dessert', 'Coffee Shop']",4,"['40', '40', '30', '40', '30']",582,37 Reviews,"['22', '7', '2']",$101-200,Sham Shui Po,Sham Shui Po,"Shop 41, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-teawood-taiwanese-cafe-restaurant-sham-shui-po-taiwan-dessert-r634957
938,r497837,福龍門海鮮火鍋酒家,,"['Guangdong', 'Hong Kong Style', 'Hot Pot', 'Dim Sum Restaurant']",4,"['40', '30', '40', '40', '40']",3852,48 Reviews,"['31', '2', '1']",$101-200,Sham Shui Po,Sham Shui Po,"1/F, Maison Rose, 270 Cheung Sha Wan Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E7%A6%8F%E9%BE%8D%E9%96%80%E6%B5%B7%E9%AE%AE%E7%81%AB%E9%8D%8B%E9%85%92%E5%AE%B6-sham-shui-po-hong-kong-style-hot-pot-r497837
939,r118656,金華美食,,"['Hong Kong Style', 'Snack Shop & Deli']",4,"['40', '20', '30', '20', '40']",4114,45 Reviews,"['28', '3', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 1, G/F, Campion Court, Cheung Wah Street, Kowloon, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E9%87%91%E8%8F%AF%E7%BE%8E%E9%A3%9F-sham-shui-po-hong-kong-style-r118656
940,r725518,雪媽糖水鋪,Snow Snow Dessert,"['Hong Kong Style', 'Dessert', 'Sweet Soup', 'Cake', 'Sweets']",4,"['30', '40', '40', '40', '30']",174,31 Reviews,"['23', '1', '4']",Below $50,Sham Shui Po,Sham Shui Po,"Shop B, G, 71 Fuk Wa Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-snow-snow-dessert-sham-shui-po-hong-kong-style-dessert-r725518
941,r134328,皇帝雞,Emperor Chicken,"['Korean', 'Snack Shop & Deli', 'Food Court']",3.5,"['30', '30', '30', '30', '30']",4849,122 Reviews,"['84', '16', '1']",Below $50,Sham Shui Po,Sham Shui Po,"8F-17, Food Court, 8/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-emperor-chicken-sham-shui-po-korean-r134328
942,r507017,神戶食堂 空姐牛肉飯,Kobe Dining,"['Japanese', 'Fast Food', 'Food Court']",3.5,"['30', '20', '30', '30', '30']",1502,109 Reviews,"['54', '7', '19']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 34, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-kobe-dining-sham-shui-po-japanese-r507017
943,r734215,美味的泰國菜餐廳,Im Aroi Thai Foods,"['Thai', 'Family Friendly']",4.5,"['40', '40', '40', '40', '40']",808,26 Reviews,"['24', '0', '0']",$51-100,Sham Shui Po,Sham Shui Po,"Shop 21, G/F, Block 2, Manor Centre, 213 Un Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-im-aroi-thai-foods-sham-shui-po-thai-r734215
944,r637725,小富臨,Grand Fulum,"['Guangdong', 'Sichuan', 'Stir-Fry', 'Dim Sum Restaurant', 'Salt & Sugar Reduction Restaurant']",4,"['30', '40', '30', '40', '30']",1462,81 Reviews,"['46', '9', '6']",$101-200,Sham Shui Po,Sham Shui Po,"Shop 73, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-grand-fulum-sham-shui-po-sichuan-r637725
945,r487317,老爺冰室,Classic Cafe,"['Hong Kong Style', 'Tea Restaurant', 'Theme Restaurant']",3.5,"['30', '30', '30', '30', '30']",2780,97 Reviews,"['55', '19', '5']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 234 Yu Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-classic-cafe-sham-shui-po-hong-kong-style-r487317
946,r610415,手作功夫茶 (長沙灣道),Kung Fu Tea (Cheung Sha Wan Road),"['Taiwan', 'Taiwanese Drink']",3.5,"['30', '30', '30', '30', '30']",1549,46 Reviews,"['20', '6', '2']",Below $50,Sham Shui Po,Sham Shui Po,"A4, G/F, 262 Cheung Sha Wan Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-kung-fu-tea-sham-shui-po-taiwan-taiwanese-drink-r610415
947,r645287,紅螞蟻,Red Ant Restaurant,"['Western', 'Noodles/Rice Noodles']",3.5,"['30', '30', '30', '30', '30']",686,46 Reviews,"['23', '7', '6']",$51-100,Sham Shui Po,Sham Shui Po,"Shop L2-29, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-red-ant-restaurant-sham-shui-po-western-noodles-rice-noodles-r645287
948,-r10304,大家食,Eat Together,"['Hong Kong Style', 'Noodles/Rice Noodles', 'Fast Food']",3.5,"['30', '20', '30', '20', '40']",1145,196 Reviews,"['121', '31', '14']",Below $50,Sham Shui Po,Sham Shui Po,"80 Fuk Wing Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-eat-together-sham-shui-po-hong-kong-style-noodles-rice-noodles-r10304
949,r707958,鮮芋仙,Meet Fresh,"['Taiwan', 'Dessert']",4,"['40', '30', '40', '40', '30']",621,23 Reviews,"['10', '6', '1']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 16, 2/F, V Walk , 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-meet-fresh-sham-shui-po-taiwan-dessert-r707958
950,r595155,COFFEE matters,,"['Western', 'Coffee Shop']",3,"['30', '30', '30', '30', '20']",6492,59 Reviews,"['14', '16', '9']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 170 Ki Lung Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-coffee-matters-sham-shui-po-western-r595155
951,r688931,一喜食堂,,"['Japanese', 'Ramen']",3.5,"['30', '40', '30', '40', '30']",3188,28 Reviews,"['15', '8', '4']",$51-100,Sham Shui Po,Sham Shui Po,"Shop 6, G/F, The Met. Delight, 25A Shun Ning Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E4%B8%80%E5%96%9C%E9%A3%9F%E5%A0%82-sham-shui-po-japanese-ramen-r688931
952,-r21066,蛇王協,,"['Guangdong', 'Snake Soup']",3.5,"['30', '30', '30', '30', '30']",3869,116 Reviews,"['75', '19', '10']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 170 Apliu Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E8%9B%87%E7%8E%8B%E5%8D%94-sham-shui-po-guangdong-snake-soup-r21066
953,r713817,Lady Gourmand,,['Western'],4,"['40', '40', '30', '30', '30']",4000,14 Reviews,"['10', '1', '0']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 86 Nam Cheong Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-lady-gourmand-sham-shui-po-western-r713817
954,r629850,峰壽司,Mi-Ne Sushi,"['Japanese', 'Sushi/Sashimi']",3.5,"['30', '40', '30', '40', '30']",828,52 Reviews,"['25', '8', '5']",$101-200,Sham Shui Po,Sham Shui Po,"Shop 49, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-mi-ne-sushi-sham-shui-po-japanese-sushi-sashimi-r629850
955,r154027,薩莉亞意式餐廳 (西九龍中心),Saizeriya Italian Restaurant (Dragon Centre),"['Italian', 'Pizza', 'Yoshoku']",3.5,"['30', '30', '30', '30', '40']",3455,140 Reviews,"['69', '28', '5']",$51-100,Sham Shui Po,Sham Shui Po,"Shop 410, 4/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-saizeriya-italian-restaurant-sham-shui-po-italian-pizza-r154027
956,r654554,臻.茶 (福華街),Fantastic Tea (Fuk Wa Street),"['Taiwan', 'Taiwanese Drink']",4,"['30', '30', '40', '40', '30']",679,30 Reviews,"['15', '5', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop C2A, G/F, 132-134 Fuk Wa Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-fantastic-tea-sham-shui-po-taiwan-taiwanese-drink-r654554
957,r678300,FREEZING IN.,,"['Taiwan', 'Coffee Shop']",4,"['40', '40', '40', '40', '30']",1966,14 Reviews,"['11', '2', '0']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, 98C Ki Lung Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-freezing-in-sham-shui-po-taiwan-r678300
958,r743238,橫龍128,Wang Lung 128,"['International', 'Skewer', 'All Day Breakfast', 'Coffee Shop', 'Bar', 'Theme Restaurant']",4,"['40', '40', '40', '40', '40']",781,12 Reviews,"['11', '1', '0']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, 128 Yu Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-wang-lung-128-sham-shui-po-international-all-day-breakfast-r743238
959,r712122,在蘭州,,"['Shanxi (Shan)', 'Ramen']",4,"['40', '30', '40', '30', '40']",680,14 Reviews,"['12', '2', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 8F-12, Food Court, 8/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E5%9C%A8%E8%98%AD%E5%B7%9E-sham-shui-po-shanxi-shan-ramen-r712122
960,-r16529,金和記海鮮菜館,Kam Wo Kee Seafood Restaurant,"['Hong Kong Style', 'Hot Pot', 'Seafood', 'Stir-Fry']",3.5,"['30', '30', '30', '30', '30']",6291,29 Reviews,"['17', '8', '2']",$201-400,Sham Shui Po,Sham Shui Po,"G/F, 145 Kiu Kiang Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-kam-wo-kee-seafood-restaurant-sham-shui-po-hong-kong-style-hot-pot-r16529
961,r731452,烤乜廚,,"['Hong Kong Style', 'Skewer']",4.5,"['40', '40', '40', '40', '40']",160,22 Reviews,"['21', '1', '0']",$51-100,Sham Shui Po,Sham Shui Po,"Shop B3B, G/F, Smiling Plaza, 155 Castle Peak Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E7%83%A4%E4%B9%9C%E5%BB%9A-sham-shui-po-hong-kong-style-skewer-r731452
962,r557024,混醬坊,MixUp,"['Hong Kong Style', 'Food Stall Noodles', 'Snack Shop & Deli']",4,"['30', '30', '40', '40', '40']",2095,22 Reviews,"['15', '0', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop B, G/F,  84 Cheung Sha Wan Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-mixup-sham-shui-po-hong-kong-style-food-stall-noodles-r557024
963,r506793,南昌冰室,Nam Cheong Cafe Shop,"['Hong Kong Style', 'Tea Restaurant']",3.5,"['30', '30', '30', '30', '30']",1254,55 Reviews,"['22', '9', '3']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 204-206 Yu Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-nam-cheong-cafe-shop-sham-shui-po-hong-kong-style-r506793
964,r641416,井茶,HASH,"['Western', 'Curry', 'Tea Restaurant']",3.5,"['30', '30', '30', '30', '30']",490,43 Reviews,"['20', '5', '5']",$51-100,Sham Shui Po,Sham Shui Po,"Shop G24, G/F, Nam Cheong Place, 19 Sai Chuen Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-hash-sham-shui-po-western-curry-r641416
965,r500252,長發麵家,Cheung Fat Noodles,"['Hong Kong Style', 'Noodles/Rice Noodles', 'Dai Pai Dong']",3,"['30', '20', '20', '20', '20']",5192,41 Reviews,"['17', '10', '4']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 14 Yiu Tung Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-cheung-fat-noodles-sham-shui-po-hong-kong-style-noodles-rice-noodles-r500252
966,r603740,棠棠居海鮮菜館,Tong Tong House,"['Guangdong', 'Seafood', 'Dim Sum', 'Stir-Fry']",4,"['30', '40', '30', '30', '30']",1556,39 Reviews,"['19', '8', '3']",$101-200,Sham Shui Po,Sham Shui Po,"Shop A, G/F, Yun Fat Building, 231-247 Un Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-tong-tong-house-sham-shui-po-guangdong-seafood-r603740
967,r718732,耀滿豪庭,Dazzling moon restaurant,"['Hong Kong Style', 'Western', 'Tea Restaurant']",4,"['40', '40', '40', '40', '40']",130,14 Reviews,"['12', '1', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 211A-211C, 2/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-dazzling-moon-restaurant-sham-shui-po-western-r718732
968,r656403,許願樹美食,,['Hong Kong Style'],4,"['40', '30', '30', '30', '30']",1273,28 Reviews,"['21', '0', '2']",Below $50,Sham Shui Po,Sham Shui Po,"Shop C, G/F, Yee Wah Court, 182 Fuk Wa Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E8%A8%B1%E9%A1%98%E6%A8%B9%E7%BE%8E%E9%A3%9F-sham-shui-po-hong-kong-style-r656403
969,r438552,華園冰室,Wah Yuen Restaurant,"['Hong Kong Style', 'Food Wise Eateries']",3.5,"['30', '30', '30', '30', '30']",1480,42 Reviews,"['29', '5', '4']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 270 Yu Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-wah-yuen-restaurant-sham-shui-po-hong-kong-style-r438552
970,-r10918,坤記糕品專家,Kwan Kee Store,"['Guangdong', 'Dessert', 'Snack Shop & Deli']",3,"['30', '20', '20', '20', '20']",10268,483 Reviews,"['200', '122', '107']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 10, 115-117 Fuk Wah Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-kwan-kee-store-sham-shui-po-guangdong-dessert-r10918
971,r603523,五嫂石磨腸粉,,"['Guangdong', 'Hakka', 'Snack Shop & Deli']",3,"['30', '20', '20', '20', '30']",6207,75 Reviews,"['17', '20', '13']",Below $50,Sham Shui Po,Sham Shui Po,"Shop B3, G/F, 98 Pei Ho Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E4%BA%94%E5%AB%82%E7%9F%B3%E7%A3%A8%E8%85%B8%E7%B2%89-sham-shui-po-hakka-r603523
972,r139914,紅番茄餐廳,Tomato Cafe,"['Western', 'Food Wise Eateries']",3.5,"['30', '30', '30', '30', '30']",1179,83 Reviews,"['45', '12', '7']",$101-200,Sham Shui Po,Sham Shui Po,"G/F., 13 Un Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-tomato-cafe-sham-shui-po-western-r139914
973,r444335,十八座狗仔粉,,"['Hong Kong Style', 'Noodles/Rice Noodles', 'Snack Shop & Deli']",3.5,"['30', '20', '30', '30', '30']",2660,135 Reviews,"['55', '39', '7']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 88 Fuk Wing Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E5%8D%81%E5%85%AB%E5%BA%A7%E7%8B%97%E4%BB%94%E7%B2%89-sham-shui-po-hong-kong-style-noodles-rice-noodles-r444335
974,r608650,四海魚村,,"['Sichuan', 'Hot Pot', 'Chicken Hot Pot', 'Stir-Fry']",4,"['30', '30', '30', '30', '30']",2645,69 Reviews,"['46', '8', '5']",$101-200,Sham Shui Po,Sham Shui Po,"Shop 2, G/F, 48 Pei Ho Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E5%9B%9B%E6%B5%B7%E9%AD%9A%E6%9D%91-sham-shui-po-sichuan-chicken-hot-pot-r608650
975,-r19029,山東餃子館,,"['Shandong', 'Wonton/Dumpling', 'Snack Shop & Deli']",3.5,"['30', '20', '30', '30', '30']",4534,183 Reviews,"['98', '57', '15']",Below $50,Sham Shui Po,Sham Shui Po,"G/F, 81C Un Chau Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E5%B1%B1%E6%9D%B1%E9%A4%83%E5%AD%90%E9%A4%A8-sham-shui-po-shandong-wonton-dumpling-r19029
976,r638385,滿記甜品,Honeymoon Dessert,"['Hong Kong Style', 'Dessert', 'Sweet Soup', 'Sweets']",4.5,"['40', '40', '40', '40', '40']",213,36 Reviews,"['24', '4', '1']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 149, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-honeymoon-dessert-sham-shui-po-hong-kong-style-dessert-r638385
977,-r19973,春潤堂,,"['Hong Kong Style', 'Food Stall Noodles', 'Noodles/Rice Noodles']",3.5,"['30', '20', '30', '30', '30']",3773,41 Reviews,"['26', '5', '2']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 2, G/F, Wah Tao Building, 14-16 Tai Po Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-%E6%98%A5%E6%BD%A4%E5%A0%82-sham-shui-po-hong-kong-style-food-stall-noodles-r19973
978,r707916,檸檬冰室 (荔枝角道),Lemon Cafe (Lai Chi Kok Road),"['Hong Kong Style', 'Tea Restaurant']",4,"['40', '40', '40', '40', '40']",253,12 Reviews,"['9', '0', '0']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, 246-248 Lai Chi Kok Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-lemon-cafe-sham-shui-po-hong-kong-style-r707916
979,t-r9733,糖水佬甜品,Tong Shui Lo Dessert,"['Hong Kong Style', 'Dessert', 'Sweet Soup', 'Sweets']",3,"['30', '30', '30', '30', '30']",1296,206 Reviews,"['93', '42', '40']",Below $50,Sham Shui Po,Sham Shui Po,"ShopG,G/F,143 Kweilin Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-tong-shui-lo-dessert-sham-shui-po-hong-kong-style-dessert-r9733
980,-r14145,馬德里餐廳,,"['Western', 'Western Restaurant']",3.5,"['30', '30', '30', '30', '30']",1521,220 Reviews,"['99', '48', '38']",$51-100,Sham Shui Po,Sham Shui Po,深水埗福榮街120-122號地下,https://www.openrice.com/en/hongkong/r-%E9%A6%AC%E5%BE%B7%E9%87%8C%E9%A4%90%E5%BB%B3-sham-shui-po-western-r14145
981,r637965,高高酒家,GoGoRestaurant,"['Guangdong', 'Seafood', 'Chicken Hot Pot', 'Seafood Restaurant']",3.5,"['40', '20', '30', '30', '30']",1951,21 Reviews,"['8', '6', '2']",$101-200,Sham Shui Po,Sham Shui Po,"G/F & 1/F, High One Grand, 188 Fuk Wing Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-gogorestaurant-sham-shui-po-guangdong-chicken-hot-pot-r637965
982,r754210,Garden at Mei Ho Cafe,,"['Hong Kong Style', 'Western', 'All Day Breakfast', 'Cake', 'Coffee Shop', 'Nostalgic']",4,"['30', '40', '40', '40', '40']",1026,11 Reviews,"['6', '2', '0']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, Mei Ho House, Block 41, Shek Kip Mei Estate, 70 Berwick Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-garden-at-mei-ho-cafe-sham-shui-po-western-all-day-breakfast-r754210
983,r642496,Italian Tomato,,"['Italian', 'Cake']",4,"['40', '40', '40', '40', '30']",277,19 Reviews,"['16', '2', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 118, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-italian-tomato-sham-shui-po-italian-cake-r642496
984,r633103,敏華冰廳,Men Wah Bing Teng,"['Hong Kong Style', 'Tea Restaurant']",3.5,"['30', '30', '30', '30', '30']",608,36 Reviews,"['23', '4', '2']",$51-100,Sham Shui Po,Sham Shui Po,"Shop 40, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po",https://www.openrice.com/en/hongkong/r-men-wah-bing-teng-sham-shui-po-hong-kong-style-r633103
985,r647327,米作飯壽司刺身專門店,MI ZUO FAN SUSHI SASHIMI SHOP,"['Japanese', 'Sushi/Sashimi']",4.5,"['40', '30', '40', '30', '40']",465,18 Reviews,"['12', '0', '0']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 111B&138D, 1/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-mi-zuo-fan-sushi-sashimi-shop-sham-shui-po-japanese-sushi-sashimi-r647327
986,r748616,日記屋,Diary House,"['Western', 'Dessert', 'Sandwich', 'All Day Breakfast', 'Coffee Shop', 'Tea House']",4.5,"['40', '40', '40', '40', '40']",570,11 Reviews,"['9', '2', '0']",$51-100,Sham Shui Po,Sham Shui Po,"G/F, 145 Ki Lung Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-diary-house-sham-shui-po-western-all-day-breakfast-r748616
987,r546330,味力曼谷,Thai Food,"['Thai', 'Food Court']",3,"['30', '20', '30', '30', '30']",536,45 Reviews,"['17', '10', '2']",Below $50,Sham Shui Po,Sham Shui Po,"Shop 8F03-04, 8/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po",https://www.openrice.com/en/hongkong/r-thai-food-sham-shui-po-thai-r546330
